ID,Language,Lexeme,POS,Contlex,Inflex Type
38795,sms,kueʹllčääʹcc,N,N_CHAAQCC,1
38797,sms,peiʹvv mõnškuätt veiʹǧǧempeälla,Adv,ADV_,X
38799,sms,ǩiđđsååbbar,N,N_SOAOABBAR,2
38801,sms,muäʹrdded,V,V_CEAQLKHKHED,1
38802,sms,muärddad,V,V_KUAESTTAD,1
38804,sms,nordškueʹtted,V,V_SHKUEAQTTED,1
38806,sms,sokklääʹpp,N,N_SAAQMM,1
38808,sms,čuåkklummuš,N,N_MAINSTUMMUSH,2
38810,sms,kuõsktõõlli,A,A_PRSPRC-VVCC-I,X
38812,sms,metro,N,N_RADIO,3
38813,sms,jânnamvuâlaž poojâs,N,N_VOONYS,2
38816,sms,cooǥǥtõk,N,N_SAJOS,1
38819,sms,kââhhad,V,V_TEEVVAD,1
38820,sms,čeehtted,V,V_,3
38822,sms,reppsoujj,N,N_AUTT,1
38824,sms,ouddlõsvuõtt,N,N_MUORR,1
38826,sms,peiʹttemsuäjj,N,N_TUYJJ,1
38828,sms,oocctõõlli,N,N_PRSPRC-VVCC-I,X
38831,sms,nårrjeei,A,A_PRSPRC-EEI,3
38833,sms,juõkkum,A,A_PSS-PRFPRC,X
38835,sms,reuʹnnʼjummuš,N,N_MAINSTUMMUSH,2
38837,sms,puäʒʒeeʹǩǩ,N,N_EEQKHKH,1
38840,sms,sueiʹnnčuäʹǧǧ,N,N_JEAQNNN,1
38842,sms,suåvvteei,A,A_PRSPRC-EEI,3
38844,sms,kâʹl suʹst võl måttmešt njuuʹnn vuõiggân,Adv,ADV_,X
38846,sms,juõŋŋâd,V,V_HUOLLYD,1
38848,sms,fuusiõʹstti,A,A_PRSPRC-VXYY-I,X
38850,sms,cõõggõõttâmnääʹll,N,N_SAAQMM,1
38852,sms,vormm,N,N_ALGG,1
38855,sms,seäkka seäkka,Adv,ADV_,X
38857,sms,aalǥteei,N,N_PRSPRC-EEI,X
38859,sms,čõhččooccâm,N,N_AANAR,2
38861,sms,čuäʹrvvjäkkjaž,N,N_KUYLAZH,3
38863,sms,lääʹđesmiõllsaž,A,A_MEERSAZH,1
38865,sms,ciõʒʒlåʹdd,N,N_LOAQDD,1
38867,sms,seerjueʹlǧǧ,N,N_MUEQRJJ,1
38869,sms,kuäʹssjaž,A,A_MEERSAZH,1
38871,sms,čuuʹđčuõppâmsââʹjj,N,N_PAAQJJ,1
38873,sms,heeilâr,N,N_KOONTYR,2
38876,sms,pärccnjargg,N,N_ALGG,1
38877,sms,njargg,N,N_ALGG,1
38879,sms,elstõõvvâd,V,IV_LAUKKOOLLYD,1
38881,sms,koʹrjjeed,V,V_TEEQMEED,2
38883,sms,čueǯǯai,A,A_PRSPRC-VWCCC-AI,X
38885,sms,snodggad,V,V_SARNNAD,1
38886,sms,snuʹrǩǩed,V,V_JUQRDDED,1
38889,sms,ij ni mâiʹd,Adv,ADV_,X
38892,sms,čâʹlmmkäkk,N,N_AKK,1
38894,sms,kurččmõš,N,N_SAJOS,1
38895,sms,siirtummuš,N,N_MAINSTUMMUSH,2
38897,sms,âʹlddlab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
38899,sms,koolčted,V,V_KHIORGGNED,3
38902,sms,pâârkteei,A,A_PRSPRC-EEI,3
38904,sms,vuõltteemlistt,N,N_ALGG,1
38906,sms,peʹccelkõõnjâl,N,N_KOONJYL,2
38908,sms,liksted,V,V_AGSTED,3
38911,sms,puäđlvaž,A,A_MEERSAZH,1
38913,sms,kaass,N,N_SAAKK,1
38915,sms,mättʼtem-mall,N,N_PAPP,1
38917,sms,njââđđmõš,N,N_SAJOS,1
38919,sms,prääzkjummuš,N,N_MAINSTUMMUSH,2
38921,sms,iʹlmmtemtaull,N,N_AUTT,1
38923,sms,gåårâttmõš,N,N_SAJOS,1
38927,sms,sååʹpp,N,N_SAAQMM,1
38929,sms,mäddšorrõs,N,N_SAJOS,1
38931,sms,njääʹljesvuäʹddšâdd,N,N_PESS,1
38934,sms,tuåimm,N,N_TUOAIMM,1
38936,sms,vueʹljeest,Adv,ADV_,X
38938,sms,minoriteʹtt,N,N_SEQTT,1
38939,sms,uuʹccbõs joukk,N,N_AUTT,1
38942,sms,njiõllmõš,N,N_SAJOS,1
38944,sms,luâttdirektiiv,N,N_PLAAN,X
38946,sms,eeʹtted kueʹsttma,V,V_,5
38948,sms,prääʹzkjed,V,V_VOQLLJED,4
38949,sms,prääznkõõssâd,V,V_VIIKKYD,1
38950,sms,juuhlʼjed,V,IV_KUOCCJED,4
38952,sms,čuõvvânji,Adv,ADV_,X
38955,sms,kääzzkõstääʹss,N,N_CHAAQCC,1
38959,sms,teâttlomaakk,N,N_LOMAAKK,1
38960,sms,teâttpõʹmmai,N,N_VUYPPPAI,2
38962,sms,alumiinlaž,A,A_MEERSAZH,1
38965,sms,jiõggsažvuõtt,N,N_MUORR,1
38967,sms,seuʹrrjõs,N,N_SAJOS,1
38970,sms,sudâst leeʹd,V,V_,5
38972,sms,kokkšeei,A,A_PRSPRC-EEI,3
38974,sms,koudsted,V,V_MAINSTED,3
38976,sms,luõsskueʹll,N,N_KUEQLL,1
38978,sms,cõuʹjji,A,A_,X
38980,sms,čõõđtemnalla,A,A_,X
38982,sms,jueʹlǧǧbieʹlest njoikkad,Adv,ADV_,X
38984,sms,saʹhtti,N,N_HOQPPI,2
38986,sms,suudǩeäʹdǧǧ,N,N_JEAQRMM,1
38989,sms,passtaʹrǩǩeei,N,N_PRSPRC-EEI,X
38991,sms,luõzzvueiʹvv,N,N_VUEAIQVV,1
38993,sms,lauggâd,V,TV_AIBBYD,1
38995,sms,invsteei,N,N_PRSPRC-EEI,X
39000,sms,čuʹmrdõõvvmõš,N,N_SAJOS,1
39001,sms,tääuktõõvvmõš,N,N_SAJOS,1
39003,sms,lâʹǩǩpeiʹvvtuâjj,N,N_TUYJJ,1
39005,sms,žåålab,N,N_AANAR,2
39006,sms,kuäʹbrr,N,N_CHUAQRVV,1
39008,sms,orgsmõʹtti,N,N_PRSPRC-VCC-I,X
39011,sms,piâssâd jieʹllmen,V,V_,5
39013,sms,peälštõõttâd,V,IV_LAUKKOOLLYD,1
39015,sms,ruʹvddoll,N,N_PAPP,1
39016,sms,stääʹlloll,N,N_PAPP,1
39021,sms,seäʹvldõs,N,N_SAJOS,1
39022,sms,teämmlõs,N,N_SAJOS,1
39023,sms,pieʹcǩstõs,N,N_SAJOS,1
39025,sms,ortodoks,N,N_,X
39027,sms,dommpäiʹǩǩ,N,N_PAIQKHKH,1
39029,sms,cõõcktemaaunâs,N,N_TAALKYS,2
39031,sms,pâurršed,V,V_KAEIGGSHED,3
39033,sms,skuältõõlli,N,N_PRSPRC-VVCC-I,X
39036,sms,rosttovkääʹlles,N,N_KAAQLLES,2
39038,sms,rozboojjâd,V,V_LAUKKOOLLYD,1
39041,sms,peâutõõvvâd,V,IV_LAUKKOOLLYD,1
39043,sms,reflektorserver,N,N_,X
39045,sms,määddas muõʹrre,Adv,ADV_,X
39047,sms,lääʹjjšeâttmõš,N,N_SAJOS,1
39050,sms,roočkummuš,N,N_MAINSTUMMUSH,2
39054,sms,peivvâʹtted,V,V_KAEQTTED,1
39055,sms,čääppâʹtted,V,V_KAEQTTED,1
39057,sms,jeäʹnnpäʹhtt,N,N_TAQHTT,1
39061,sms,vuâllaǩeʹrjjtum,A,A_PSS-PRFPRC,X
39063,sms,auttmaattlaž teâđai riâššmõš,N,N_SAJOS,1
39066,sms,leiʹbbkooskaž,N,N_KUYLAZH,3
39068,sms,ǩeeʹrjted,V,V_KHEEQRJTED,3
39070,sms,lemjjmõš,N,N_SAJOS,1
39072,sms,läinnpoʒʒ,N,N_PAPP,1
39074,sms,visplded,V,V_MAINSTED,3
39077,sms,ruõttmõš,N,N_SAJOS,1
39079,sms,viõrr,N,N_MUORR,1
39083,sms,šõddeempõrtt,N,N_ALGG,1
39086,sms,šuävvjõs,N,N_SAJOS,1
39088,sms,muõrrǩeäʹzztummuš,N,N_MAINSTUMMUSH,2
39090,sms,vieʹrjsteei,A,A_PRSPRC-EEI,3
39093,sms,jorbbsmâʹtted,V,V_KAEQTTED,1
39095,sms,taʹrjjummuš,N,N_MAINSTUMMUSH,2
39100,sms,mäŋgstâttmõš,N,N_SAJOS,1
39103,sms,loollâd,V,V_POOLLYD,1
39104,sms,loolõõttâd,V,V_LAUKKOOLLYD,1
39106,sms,nuuʹbb vuâra,Adv,ADV_,X
39108,sms,raajjâmluʹvddkåʹdd,N,N_LOAQDD,1
39111,sms,njuärsted,V,V_SHORRNED,3
39113,sms,kuâstlvõs päiʹǩǩ,N,N_PAIQKHKH,1
39115,sms,luäǯǯad,V,V_LUYDDDAD,1
39117,sms,seenaitäʹsnn,N,N_KAQLBB,1
39119,sms,tõnnallšem,A,A_NALLSHEM,1
39120,sms,nåkkam,Det,DET_AANAR,2
39122,sms,teeivõõttâd,V,V_LAUKKOOLLYD,1
39123,sms,täävveed,V,V_SOLLEED,2
39125,sms,äʹrbbõõttâd,V,V_LAUKKOOLLYD,1
39127,sms,fransuška,A,A_RADIO,X
39130,sms,Pâʹjj-Sääʹmjânnam,N,PROP_TOP_AANAR,2
39133,sms,mââʹnnviõlggõs,N,N_SAJOS,1
39135,sms,ååʹbleǩvaajtõs,N,N_SAJOS,1
39139,sms,ääʹvald,N,N_,X
39141,sms,tiuʹrrpoorri,N,N_PRSPRC-VVCC-I,X
39143,sms,suudâd,V,V_SUUDYD,1
39145,sms,võõjjâd,V,V_POOLLYD,1
39147,sms,čuäcc,N,N_CHUAECC,1
39149,sms,ââldmõs ruått,A,A_,X
39150,sms,ââldmõs,N,N_SAJOS,1
39152,sms,Eʹlljpeiʹvv,N,PROP_PEIQVV,1
39154,sms,liʹjmmjed,V,V_VOQLLJED,4
39156,sms,måššjõõttâd,V,V_LAUKKOOLLYD,1
39159,sms,moderneei,N,N_PRSPRC-EEI,X
39163,sms,krõõtai,A,A_SAELTTAI,X
39164,sms,krootai,A,A_SAELTTAI,X
39166,sms,lammšõõvvi,A,A_PRSPRC-VVCC-I,X
39168,sms,täʹsnnčâʹlmm,N,N_KAQLBB,1
39170,sms,vaalšõddmõš,N,N_SAJOS,1
39172,sms,sõõddčâʹlmm,N,N_KAQLBB,1
39174,sms,euʹnnkarndaš,N,N_,X
39176,sms,puʹlččmuâtt,N,N_VUYRR,1
39179,sms,leččned,V,V_SHORRNED,3
39181,sms,ooudǩiõʹtte,Adv,ADV_,X
39183,sms,poonnjâmvuäʹdd,N,N_JEAQNNN,1
39185,sms,rossâs,N,N_,X
39187,sms,såårmas,Adv,ADV_,X
39189,sms,pâssjed,V,V_KUYDHDHDHJED,4
39192,sms,njeullmõš,N,N_SAJOS,1
39195,sms,påʹrddčiõkk,N,N_LUOSS,1
39197,sms,päkškueʹtted,V,V_SHKUEAQTTED,1
39200,sms,repččlummuš,N,N_MAINSTUMMUSH,2
39201,sms,leeujtummuš,N,N_MAINSTUMMUSH,2
39204,sms,usspieʹll,N,N_MIEAQRR,1
39207,sms,čuõʹǩǩesruõppsâd,A,A_VISKKYD,2
39208,sms,čuõʹǩǩesruõʹpsses,A,A-ATTR_,X
39211,sms,käittmõš,N,N_SAJOS,1
39212,sms,peittäʹšš,N,N_LOAQDD,1
39213,sms,peeitas,N,N_PAEAELKAS,2
39215,sms,ij ni mäʹhtt,Adv,ADV_,X
39218,sms,tââʹrjǩiõll,N,N_MUORR,1
39220,sms,toskkšõõvvmõš,N,N_SAJOS,1
39222,sms,peâmškueʹtted,V,V_SHKUEAQTTED,1
39223,sms,håidškueʹtted,V,V_SHKUEAQTTED,1
39225,sms,njuõrrmõš,N,N_SAJOS,1
39226,sms,korttlõõvvmõš,N,N_SAJOS,1
39227,sms,lõbttmõš,N,N_SAJOS,1
39229,sms,njarggäldd,N,N_AELDD,1
39232,sms,kuärjjad,V,V_KUAESTTAD,1
39234,sms,njuõckkmieʹlǩǩ,N,N_MIEQLKHKH,1
39236,sms,pieʹccvueʹddes,N,N_VUEAEQDDES,2
39239,sms,juurdčemodd,N,N_PAPP,1
39241,sms,jieʹllemvueʹǩǩjääll,N,N_SHOOMM,1
39243,sms,lääinas,Adv,ADV_,X
39246,sms,šâddeei,N,N_PRSPRC-EEI,X
39248,sms,vuâŋstempäiʹǩǩ,N,N_PAIQKHKH,1
39250,sms,kååʹffmaall,N,N_PAARR,1
39252,sms,täävveei,N,N_PRSPRC-EEI,X
39254,sms,leeujted,V,V_SHORRNED,3
39255,sms,repččled,V,V_SHORRNED,3
39257,sms,virbbummuš,N,N_MAINSTUMMUSH,2
39259,sms,uiddeei,N,N_PRSPRC-EEI,X
39262,sms,kuäđaž,N,N_KUYLAZH,3
39264,sms,ruäʹhmm,N,N_CHUAQRVV,1
39265,sms,kuʹrpp,N,N_KUQRCHCH,1
39267,sms,sääiʹmi årra vueʹlǧǧed,V,V_,5
39269,sms,jämmeed,V,V_SOLLEED,2
39271,sms,sijmmjieʹlli,N,N_PRSPRC-VWCC-I,X
39274,sms,kaddleškueʹtted,V,V_SHKUEAQTTED,1
39276,sms,hõõreei,N,N_PRSPRC-EEI,X
39278,sms,jânnamtiõđooumaž,N,N_OOUMAZH,X
39280,sms,kuâitaž,N,N_KUYLAZH,3
39281,sms,kuõitâž,N,N_MUORYZH,3
39282,sms,kuõiʹtež,N,N_UUQREZH,3
39284,sms,kõnnjldõõttmõš,N,N_SAJOS,1
39286,sms,bataljonpäʹjjer,N,N_AANAR,2
39288,sms,čeäpplõsvuõtt,N,N_MUORR,1
39290,sms,šuuʹttkääʹlles,N,N_KAAQLLES,2
39292,sms,njäärbummuš,N,N_MAINSTUMMUSH,2
39294,sms,pââjaskaggõõttâm,A,A_AANAR,2
39298,sms,måʹhttem,N,N_AANAR,2
39300,sms,põrttpõõʹl,N,N_,X
39302,sms,ǥu mâka,CS,CS_,X
39303,sms,aǥu,CS,CS_,X
39305,sms,ǩeeuʹhes,A,A-ATTR_,X
39306,sms,vääivaš,N,N_PAEAELKAS,2
39308,sms,muʹtsjõõttâd,V,V_LAUKKOOLLYD,1
39310,sms,låʹdd-direktiiv,N,N_PLAAN,X
39312,sms,kuäʹmmri mieʹldd,Adv,ADV_,X
39314,sms,maadd,N,N_MAADD,3
39316,sms,reâuggsõs,A,A-ATTR_,X
39317,sms,reâuggaž,A,A_KUYLAZH,3
39320,sms,lâuʹŋŋsuõvv,N,N_MUORR,1
39322,sms,näittjed,V,V_KUYDHDHDHJED,4
39324,sms,pärkkummuš,N,N_MAINSTUMMUSH,2
39325,sms,åsttummuš,N,N_MAINSTUMMUSH,2
39327,sms,õlmmsauʹvddi,N,N_PRSPRC-VHYY-I,X
39328,sms,ǩiõʹlli,N,N_PRSPRC-VWCC-I,X
39331,sms,hõʹppi,N,N_HOQPPI,2
39333,sms,ǩieʹss-sijdd,N,N_SIJDD,1
39335,sms,veežnaipeiʹvv,N,N_PEIQVV,1
39337,sms,seilleei,N,N_PRSPRC-EEI,X
39340,sms,koođâlmlääiʹj,N,N_LAAIQJ,1
39342,sms,piõddrõs,N,N_SAJOS,1
39344,sms,vellšõddi,N,N_PRSPRC-VCC-I,X
39346,sms,kuäivvmõš,N,N_SAJOS,1
39348,sms,eʹččpokaineǩ,N,N_KAADHNEKH,1
39350,sms,šeeʹlled luõzz,V,V_,5
39353,sms,leeʹd ǩeän-ne muõttu,Adv,ADV_,X
39355,sms,lookkâmsilttõs,N,N_SAJOS,1
39357,sms,teäggtempäiʹǩǩ,N,N_PAIQKHKH,1
39364,sms,käuʹnnhuõll,N,N_MUORR,1
39367,sms,ciirõs,N,N_SAJOS,1
39369,sms,tolltuåimm,N,N_TUOAIMM,1
39371,sms,kuʹšǩǩer,N,N_,X
39373,sms,suõnnpõõʹnni suõnid pâânn,Adv,ADV_,X
39375,sms,neuʹllkuâtt,N,N_NEAVVV,1
39377,sms,vieʹlttjes,A,A-ATTR_,X
39378,sms,vielttai,A,A_SAELTTAI,X
39381,sms,zåårdâʹstted,V,V_CEQPCCED,1
39382,sms,heššeed,V,V_SOLLEED,2
39384,sms,čuäckkad,V,V_KUAESTTAD,1
39386,sms,kuâtt,N,N_NEAVVV,1
39387,sms,topp,N,N_PAPP,1
39389,sms,cirkumpolar,N,N_ATOM,1
39392,sms,jieʹllemââʹǩǩ,N,N_CHAAQCC,1
39394,sms,kååʹccʼčummuš,N,N_MAINSTUMMUSH,2
39397,sms,ǩeeʹrsai,N,N_,X
39399,sms,paʹrssjeei,N,N_PRSPRC-EEI,X
39402,sms,ǩeäʹdǧǧtrapp,N,N_PAPP,1
39404,sms,trafikklääʹǩǩ,N,N_CHAAQCC,1
39406,sms,koʹrjjeempäiʹǩǩ,N,N_PAIQKHKH,1
39407,sms,teevvâmpäiʹǩǩ,N,N_PAIQKHKH,1
39409,sms,teäʹǧǧäännmõš,N,N_SAJOS,1
39411,sms,sââʹjest,PO,ADP_,X
39413,sms,kõʹlljeei,N,N_PRSPRC-EEI,X
39415,sms,liturgia,N,N_BIOLOGIA,3
39417,sms,pogg,N,N_PAPP,1
39418,sms,põgg,N,N_,X
39420,sms,teʹsttpââʹjj,N,N_PAAQJJ,1
39421,sms,ǩiččlõddâmäiʹǧǧ,N,N_PAIQKHKH,1
39423,sms,vuârrtuâjj,N,N_TUYJJ,1
39425,sms,ciâreei,A,A_PRSPRC-EEI,3
39427,sms,reuddõk,N,N_SAJOS,1
39429,sms,jeäʹlškueʹtted,V,V_SHKUEAQTTED,1
39433,sms,špooukâs,N,N_TAALKYS,2
39437,sms,jââŋktummuš,N,N_MAINSTUMMUSH,2
39439,sms,beäʹlnn,PO,ADP_,X
39441,sms,naʹddjõõttmõš,N,N_SAJOS,1
39443,sms,ciiltõõllmõš,N,N_SAJOS,1
39445,sms,miõllčuäjtõs,N,N_SAJOS,1
39448,sms,väʹlddčuâǥǥas,N,N_CHUYGXGXAS,2
39449,sms,jäänčuâǥǥas,N,N_CHUYGXGXAS,2
39455,sms,stäʹmnnlõhtt,N,N_VAHTT,1
39457,sms,humusriâdd,N,N_SIYKKK,1
39459,sms,šäärtummuš,N,N_MAINSTUMMUSH,2
39461,sms,ǩeäʹst iʹlla ni kuʹsǩk,Adv,ADV_,X
39462,sms,vuäzztem,A,A_NALLSHEM,1
39463,sms,vuäzzteʹm,A,A_NALLSHEM,1
39466,sms,poostmeäʹcc,N,N_JEAQNNN,1
39468,sms,veeđaž,A,A_KUYLAZH,3
39470,sms,ǩeârddlõs,N,N_SAJOS,1
39472,sms,nuuʹbb peeivše,Adv,ADV_,X
39474,sms,veʹcrded,V,V_KOAQMRDED,3
39478,sms,tälvva,Adv,ADV-TEMP_,X
39480,sms,årstâʹtted,V,TV_KAEQTTED,1
39481,sms,åårstâʹtted,V,V_KAEQTTED,1
39483,sms,tillõõtti,N,N_PRSPRC-VVCC-I,X
39484,sms,pärččšeei,N,N_PRSPRC-EEI,X
39487,sms,ooccâmjoukk,N,N_AUTT,1
39489,sms,koođđempodd,N,N_PAPP,1
39491,sms,vieʹlpes,N,N_VIEQLPES,2
39493,sms,kuäivstemleʹtt,N,N_LOAQDD,1
39495,sms,kirrlâʹtted,V,V_KAEQTTED,1
39496,sms,rääskted,V,V_SHORRNED,3
39497,sms,hiškkled,V,V_KHIORGGNED,3
39498,sms,reäŋgted,V,V_SHORRNED,3
39500,sms,kuʹmmlõõvvmõš,N,N_SAJOS,1
39501,sms,puõʹllʼjõõvvmõš,N,N_SAJOS,1
39504,sms,kâʹpttpââʹldes,N,N_KAAQRBES,2
39506,sms,rõõkkmõš,N,N_SAJOS,1
39507,sms,rouggmõš,N,N_SAJOS,1
39508,sms,preuggmõš,N,N_SAJOS,1
39511,sms,kruupnâs jävv,N,N_PESS,1
39513,sms,čuåkkned,V,V_KHIORGGNED,3
39514,sms,rõõčkeed,V,V_SOLLEED,2
39516,sms,puõiddilâptt,N,N_ALGG,1
39518,sms,vuâkka,Adv,ADV_,X
39520,sms,seämmnaž,N,N_MEERSAZH,1
39521,sms,seäm,N,N_SEAEM,X
39523,sms,škoouʹlʼjemǩiõččlõddmõš,N,N_SAJOS,1
39525,sms,lâʹpp,N,N_LOAQDD,1
39527,sms,mâânaž,N,N_KUYLAZH,3
39529,sms,kruuggraai-jååʹttem,N,N_AANAR,2
39532,sms,kouʹjjeed,V,V_TEEQMEED,2
39533,sms,koukkled,V,V_KHIORGGNED,3
39534,sms,kouʹǩǩeed,V,V_TEEQMEED,2
39536,sms,niõǥǥeei,A,A_PRSPRC-EEI,3
39539,sms,kõskksǩihtt,N,N_VAHTT,1
39541,sms,pååneed,V,V_SOLLEED,2
39544,sms,uhsskädd,N,N_PESS,1
39546,sms,šlajjeei,N,N_PRSPRC-EEI,X
39548,sms,joođâslääiʹj,N,N_LAAIQJ,1
39549,sms,ǩiõjj,N,N_KHIOJJ,1
39554,sms,šõrrnummuš,N,N_MAINSTUMMUSH,2
39556,sms,viârtõõllâs,A,A-ATTR_,X
39557,sms,viârtõõlli,A,A_PRSPRC-VVCC-I,X
39560,sms,säiʹmmpâššneeirääʹss,N,N_CHAAQCC,1
39562,sms,laukkled,V,V_KHIORGGNED,3
39564,sms,aʹrddi,N,N_HOQPPI,2
39566,sms,luõikki,N,N_,X
39567,sms,vuåkrjeei,N,N_PRSPRC-EEI,X
39569,sms,kõlmšted,V,V_MAINSTED,3
39571,sms,čueǯǯamčiõckk,N,N_CHUOSHKK,1
39573,sms,vuedǥõs,N,N_SAJOS,1
39575,sms,tâʹvvčeäʹšnn,N,N_JEAQRMM,1
39577,sms,metall,N,N_PAPP,1
39579,sms,voroŋkakuõbbâr,N,N_TUODDYR,2
39583,sms,mâʹŋŋmõõzzâst,Adv,ADV_,X
39586,sms,njeäʹššhuõll,N,N_MUORR,1
39588,sms,cieʹvved,V,IV_JIEAQLLED,1
39591,sms,virkkõõvvâmkääzzkõsvuʹvdd,N,N_JUQVJJ,1
39593,sms,jueʹlǧǧbäskk,N,N_AELDD,1
39596,sms,nuâskkai,A,A_SAELTTAI,X
39598,sms,ääʹll,N,N_SAAQMM,1
39599,sms,vuâʒʒanj,N,N_AANAR,2
39601,sms,piâkkõõttâd,V,V_LAUKKOOLLYD,1
39603,sms,påʹrddmoʹlidva,N,N_BUKVA,3
39605,sms,måʹǩǩ,N,N_LOAQDD,1
39606,sms,måʹǩǩ-ǩeʹrjj,N,N_KHEQRJJ,1
39608,sms,rääuhted,V,V_SHORRNED,3
39609,sms,ääʹjted,V,V_KHEEQRJTED,3
39611,sms,karsted,V,V_KULSTED,3
39615,sms,kõssvuõtt,N,N_MUORR,1
39617,sms,ruõʹpssesmueʹrjj,N,N_MUEQRJJ,1
39619,sms,miõllsaž ooumaž,N,N_OOUMAZH,X
39620,sms,miõllsummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
39622,sms,suudâmkåʹdd,N,N_LOAQDD,1
39627,sms,ceerkavsååbbar,N,N_SOAOABBAR,2
39629,sms,kuärŋeed,V,V_SOLLEED,2
39631,sms,timåkam,A,A_,X
39632,sms,timuʹvddem,A,A_,X
39634,sms,duõmmpâʹsspeiʹvv,N,N_PEIQVV,1
39636,sms,vueiʹvvpuåđ,N,N_PUOADH,3
39639,sms,toovvas,N,N_KOAOADDAS,2
39641,sms,Kuosnijokk,N,PROP_TOP_KUSS,1
39645,sms,vuetǩǩummuš,N,N_MAINSTUMMUSH,2
39646,sms,njõõlltummuš,N,N_MAINSTUMMUSH,2
39648,sms,Teänjokk,N,PROP_TOP_KUSS,1
39650,sms,mââibu,N,N_,X
39653,sms,ǩeâhssai,A,A_SAELTTAI,X
39654,sms,ǩeâhssõs,A,A-ATTR_,X
39656,sms,pooddâšǩoolâž,N,N_MUORYZH,3
39658,sms,kåʹddreudd,N,N_AELDD,1
39659,sms,reudd,N,N_AELDD,1
39661,sms,säʹttʼtõknalla,Adv,ADV_,X
39663,sms,raavâsvuõtt,N,N_MUORR,1
39665,sms,ruõjâs,N,N_TUOVYS,2
39670,sms,partikkel,N,N_AANAR,2
39672,sms,pannciʹsttjeei,A,A_PRSPRC-EEI,3
39674,sms,muâlkktõõllmõš,N,N_SAJOS,1
39676,sms,iʹlmmtõõttmõš,N,N_SAJOS,1
39678,sms,Spasiteʹlpääutaž,N,PROP_TOP_KUYLAZH,3
39680,sms,škooulpåʹrdd,N,N_KAQLBB,1
39683,sms,garmaanšeǩ,N,N_KAADHNEKH,1
39685,sms,påʹccšõõǥǥummuš,N,N_MAINSTUMMUSH,2
39689,sms,pakkned,V,V_KHIORGGNED,3
39690,sms,liõggned,V,V_KHIORGGNED,3
39692,sms,kaʹđstõõlli,N,N_PRSPRC-VVCC-I,X
39695,sms,čorru,Adv,ADV_,X
39697,sms,kuäʹčǩǩemsuäjj,N,N_TUYJJ,1
39699,sms,čåujjmõš,N,N_SAJOS,1
39701,sms,reddned,V,V_SHORRNED,3
39704,sms,õõutoummu mättʼtõs,N,N_SAJOS,1
39706,sms,kruuggšurr,N,N_TOLL,1
39708,sms,jäkktõõlli,A,A_PRSPRC-VVCC-I,X
39709,sms,sloohmai,A,A_SAELTTAI,X
39710,sms,sloohman,A,A_,X
39711,sms,sloohmõs,A,A-ATTR_,X
39713,sms,läänõkvieʹltt,N,N_MIEQLKHKH,1
39716,sms,siõʹme vuâstta leeʹd,Adv,ADV_,X
39717,sms,siõʹme årra leeʹd,V,V_,5
39721,sms,leiʹbbkuʹsǩǩ,N,N_KUQRCHCH,1
39724,sms,suârrõs,N,N_SAJOS,1
39726,sms,kalškueʹtted,V,V_SHKUEAQTTED,1
39728,sms,tiuddvuäzzlaž,N,N_MEERSAZH,1
39730,sms,muʹlddeed,V,V_TEEQMEED,2
39731,sms,muʹlddjed,V,V_VOQLLJED,4
39733,sms,koʹst,Adv,ADV_,X
39735,sms,siõme rääʹjest,Adv,ADV_,X
39737,sms,påʹrǧǧmään,N,N_MAEAEN,3
39739,sms,äjjnõʹstti,N,N_PRSPRC-VXYY-I,X
39740,sms,årsõʹstti,N,N_PRSPRC-VXYY-I,X
39742,sms,jânnamvuʹvddkoontâr,N,N_KOONTYR,2
39744,sms,mojjsmummuš,N,N_MAINSTUMMUSH,2
39746,sms,miârummuš,N,N_MAINSTUMMUSH,2
39748,sms,puõccid käʹrjstâʹtted,V,V_KAEQTTED,1
39750,sms,håiddjemvuʹvdd,N,N_JUQVJJ,1
39752,sms,tâʹrvvsåʹpp,N,N_LOAQDD,1
39754,sms,âsttäiʹǧǧ,N,N_PAIQKHKH,1
39755,sms,jouddlõsäiʹǧǧ,N,N_PAIQKHKH,1
39757,sms,muskk,A,A_,X
39759,sms,teeʹmesjiõŋŋõs,N,N_SAJOS,1
39761,sms,klaaʹddstuuʹl,N,N_STUUQL,1
39763,sms,durakvuõtt,N,N_MUORR,1
39764,sms,jõõllâsvuõtt,N,N_MUORR,1
39766,sms,veiʹǩǩjummuš,N,N_MAINSTUMMUSH,2
39771,sms,seivvâmrõõdd,N,N_MAADD,3
39773,sms,puäʒʒhåidd,N,N_AELDD,1
39775,sms,väimmel,A,A_AANAR,2
39778,sms,ǩeʹrjjkeäʹpper,N,N_AANAR,2
39780,sms,käʹttemvuõtt,N,N_MUORR,1
39782,sms,saʹcci,N,N_HOQPPI,2
39785,sms,čõǩǩeei,N,N_PRSPRC-EEI,X
39787,sms,kuâm,N,N_SUYL,3
39789,sms,nääʹmm,N,N_SAAQMM,1
39792,sms,huõllââʹnnemõõlǥtummuš,N,N_MAINSTUMMUSH,2
39793,sms,peâmmemõõlǥtummuš,N,N_MAINSTUMMUSH,2
39795,sms,viiršem-muõrr,N,N_MUORR,1
39796,sms,jeeid,N,N_,X
39798,sms,haʹŋǩǩõs,N,N_SAJOS,1
