ID,Kieli,Lekseemi,Sanaluokka,Jatkoleksikko,Taivutustyyppi
57707,sms,kobddi,A,A_KOBDDI,X
57712,sms,viizzâl,A,A_AANAR,2
57762,sms,vuõʹpssai,A,A_,X
57868,sms,čuâccam,A,A_IS-ACT-PRFPRC,X
57877,sms,nâânas,A,A_KOAOAVAS,2
57988,sms,vuäʹniǩ,A,A_AACCIKH,2
58059,sms,paakkâs,A,A_KOODDYS,2
58060,sms,liõggâs,A,A_RUODDYS,2
58161,sms,njääʹljes,A,A_KOAQSHKHES,X
58221,sms,njieʹđđ,A,A_HIEAQNN,X
58264,sms,mõõnni,A,A_PRSPRC-VVCC-I,X
58450,sms,määŋgnallšem,A,A_NALLSHEM,1
58467,sms,määŋgeunnsaž,A,A_MEERSAZH,1
58534,sms,čappâd,A,A_VISKKYD,2
58539,sms,loolâč,A,A_AANAR,2
58606,sms,mââjas,A,,
58844,sms,njeullai,A,A_PRSPRC-VXYY-AI,X
58899,sms,vääʹnes,A,A_,X
58943,sms,fâʹstt,A,A_KAQLBB,1
58945,sms,jåʹttel,A,A_AANAR,2
59011,sms,nuõrr,A,A_NUORR,X
59043,sms,ânnʼjõž,A,,
59078,sms,kuâsttjeei,A,A_PRSPRC-EEI,3
59093,sms,neälǥlaž,A,A_MEERSAZH,1
59119,sms,aail,A,A_JUURD,3
59120,sms,šloohman,A,A_AANAR,2
59159,sms,vuõiǥâs,A,A_VUOIVYS,2
59201,sms,leʹddi,A,A_PRSPRC-VCC-I,X
59269,sms,leklvaž,A,A_MEERSAZH,1
59421,sms,lossâd,A,A_VISKKYD,2
59481,sms,kõssâd,A,A_VISKKYD,2
59483,sms,âssai,A,,
59487,sms,tõrrâd,A,A_VISKKYD,2
59503,sms,puõʹlli,A,,
59509,sms,päälljas,A,A_,X
59516,sms,poorâč,A,,
59602,sms,räuʹǩǩ,A,,
59683,sms,põõlâč,A,,
59718,sms,tuâǥǥmõs,A,A_HAS_ADJ-DER/SUPERL_mws,X
59836,sms,uuʹccab,A,A_IS_ADJ-DER/COMP_ab,X
59838,sms,uʹcclaan,A,A_,X
59839,sms,uʹcc,A,A_UQCC,X
59844,sms,uuʹccmõs,A,A_HAS_ADJ-DER/SUPERL_mws,X
59853,sms,pekkai,A,A_SAELTTAI,X
59877,sms,pann,A,A_,X
59911,sms,jââlkõs,A,A_SAJOS,1
59912,sms,põlvvâd,A,A_VISKKYD,2
59954,sms,kuuʹǩǩab,A,A_IS_ADJ-DER/COMP_ab,X
59959,sms,kuʹǩǩ,A,A_NUQBB,1
59961,sms,kuʹǩesäiggsaž,A,A_MEERSAZH,1
60048,sms,politiikklaž,A,A_MEERSAZH,1
60135,sms,puõcci,A,A_PRSPRC-VWKK-I,X
60220,sms,ruõpssâd,A,,
60403,sms,joorbâs,A,A_JOOSKYS,X
60408,sms,kõõlmâs,A,A_JOOSKYS,2
60542,sms,rääʹves,A,A_KAAQMES,X
60550,sms,čuomârnallšem,A,,
60677,sms,virkkâd,A,A_VISKKYD,2
60798,sms,nueʹsǩǩ,A,A_MUEQRJJ,1
61011,sms,panntiõrvâs,A,A_VUOIVYS,2
61024,sms,suõkkâd,A,A_VISKKYD,2
61034,sms,kääitas,A,A_VEEIDAS,X
61255,sms,seʹlvv,A,A_KHEQRJJ,1
61344,sms,čiistum,A,A_PSS-PRFPRC,X
61475,sms,sitkkâd,A,A_VISKKYD,2
61649,sms,feertak,A,A_KOALVAK,2
61692,sms,sälttai,A,A_SAELTTAI,X
61732,sms,vuõiggâd,A,A_VISKKYD,2
61878,sms,čiŋŋâl,A,A_AANAR,2
61884,sms,veärlaž,A,A_MEERSAZH,1
61940,sms,čuõʹcci,A,A_PRSPRC-VWKK-I,X
62025,sms,taavâs,A,,
62037,sms,ââlmlaž,A,A_MEERSAZH,1
62097,sms,tuâggai,A,,
62197,sms,lääʹttes,A,A_KAAQLLES,2
62198,sms,šõllâd,A,A_VISKKYD,2
62283,sms,tiõrvâs,A,A_VUOIVYS,2
62310,sms,pâʹsttel,A,A_AANAR,2
62320,sms,snäätnai,A,A_PAERRAI,X
62329,sms,čeästai,A,A_ZHEEVAI,2
62330,sms,vuõkkâd,A,A_VISKKYD,2
62340,sms,korččai,A,A_PRSPRC-VXYY-AI,X
62537,sms,čuåkkâd,A,A_SHIYLGGYD,2
62579,sms,võõrâs,A,A_OODHYS,2
62603,sms,kueʹncci,A,,
62654,sms,kuâras,A,A_,X
62656,sms,tuʹhmm,A,A_,X
62662,sms,tåʹlcc,A,A_KAQLBB,1
62711,sms,täʹbbjaž,A,A_MEERSAZH,1
62738,sms,vuõrâs,A,,
62740,sms,tiiudâs,A,A_JOOSKYS,X
62838,sms,oobbâs,A,A_KOODDYS,2
62888,sms,veârnai,A,A_SAELTTAI,X
62895,sms,teâđstõõlli,A,,
62915,sms,oođâs,A,A_OODHYS,2
62928,sms,ǩiõlggâd,A,A_VISKKYD,2
62929,sms,šiâlggâd,A,A_SHIYLGGYD,X
62942,sms,vaarlaž,A,A_MEERSAZH,1
62957,sms,viõhss,A,A_MIOHTT,1
62958,sms,raavâs,A,A_OODHYS,2
62977,sms,vaiggâd,A,A_VISKKYD,2
62988,sms,väjja,A,A_,X
63014,sms,čuõvvâd,A,,
63041,sms,viõlggâd,A,A_VISKKYD,2
63048,sms,vaalmâš,A,A_VAALMYSH,X
63083,sms,puäʹres,A,A_PUAQRES,2
63084,sms,vuäʹmes,A,A_PUAQRES,2
63090,sms,rueʹvv-,A,,
63246,sms,âiʹddešõddi,A,A_PRSPRC-VCC-I,X
63387,sms,čäccai,A,A_SAELTTAI,X
63431,sms,paas,A,,
63432,sms,vâjjeei,A,A_PRSPRC-EEI,3
63451,sms,ruânn,A,A_,X
63475,sms,iisâs,A,A_FIINYS,2
63520,sms,õõckâs,A,A_JOOSKYS,X
63564,sms,ääʹnes,A,,
63591,sms,vuõiʹtti,A,,
63770,sms,õhttsaž,A,,
63795,sms,prååstai,A,A_PAERRAI,X
63799,sms,õhttnaž,A,A_MEERSAZH,1
64065,sms,mooʹččes,A,,
64066,sms,võʹjjes,A,,
64067,sms,looʹšǩes,A,,
64068,sms,moʹččes,A,,
64156,sms,moččumõs,A,,
64174,sms,ââʹnteeja,A,,
64180,sms,kõskklumâs,A,,
64211,sms,mueʹǩǩteʹmes,A,,
64222,sms,čueʹcǩes,A,,
64233,sms,hiârvtum,A,,
64242,sms,ââla,A,,
64266,sms,cõõltem,A,,
64283,sms,õrmmai,A,,
64346,sms,ǩieʹjjtem,A,,
64451,sms,mieʹrrummu,A,,
64491,sms,njõlpp,A,,
64564,sms,nuʹvddem,A,,
64576,sms,ââʹliǩ,A,,
64584,sms,suåppi,A,,
64585,sms,suåvlaž,A,,
64598,sms,njääʹlmtiudd,A,,
64636,sms,vääžnʹjummus,A,,
64638,sms,sami siõǥǥ,A,,
64671,sms,põõstai,A,,
64672,sms,õutmloekksaž,A,,
64674,sms,kruuʹta,A,,
64750,sms,kruʹŋǩǩ,A,,
64775,sms,jäämmam,A,,
64851,sms,suʹvrri,A,,
64873,sms,čuõmâr-,A,,
64911,sms,jiõččnaž,A,A_MEERSAZH,1
64913,sms,jueʹljtem,A,A_NALLSHEM,1
64917,sms,lõõstʼtem,A,A_NALLSHEM,1
64918,sms,kââʹzzmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
64919,sms,lååʹzzab,A,A_IS_ADJ-DER/COMP_ab,X
64920,sms,lååʹzzmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
64921,sms,ââʹlmõs,A,A_IS_ADJ-DER/COMP_ab,X
64925,sms,pieʹʒʒtem,A,A_NALLSHEM,1
64928,sms,pooʒʒtem,A,A_NALLSHEM,1
64929,sms,tååimtem,A,A_NALLSHEM,1
64934,sms,tuäʹres-,A,,
64958,sms,sääʹm-,A,,
64974,sms,rupp-,A,A-ATTR,X
64991,sms,vuõiǥeekani,A,,
65029,sms,kookka,A,,
65031,sms,toll-,A,,
65038,sms,vääʹrr-,A,,
65041,sms,âiʹddešõddâm,A,,
65077,sms,läullai,A,A_SAELTTAI,X
65104,sms,teâttvuâppai,A,A_VUYPPPAI,2
65113,sms,fabriikklaž,A,A_MEERSAZH,1
65118,sms,mottjeei,A,A_PRSPRC-EEI,3
65161,sms,tååđvaž,A,A_MEERSAZH,1
